,Gene,WT_K27me3,NSD1KO_K27me3,WT_K36me2,NSD1KO_K36me2,WT_K36me3,NSD1KO_K36me3,change_K27me3,change_K36me3,change_K36me2,LFC,tpm_Parental,tpm_NSD1KO
212,Tnfrsf11a,0.0345137792686109,0.1800190168718049,0.3054558085617319,0.0065220174536009,0.0046721207837356,0.0015664673165005,2.3829049551558823,-1.5765629023079974,-5.549501562914725,-1.62226681716772,0.9637841438607694,0.1873528816960573
214,Phlpp1,0.0134738000096447,0.0200818563623465,0.2151940610663914,0.1350796516169784,0.0093785126038793,0.0118693286475136,0.5757358470535551,0.3398072955327229,-0.6718278992754236,1.32274438691711,22.22219952191054,52.86368264218582
218,Inhbb,0.0818525699795074,0.1178225929074875,0.1574267431507064,0.0662704793598761,0.128032671833845,0.0282248229842309,0.525516587899364,-2.181475571189027,-1.2482423819423578,-2.57288700348391,84.49374591588204,13.097878697920883
236,Mapkapk2,0.0308624034085513,0.0460527400213777,0.3027246731337613,0.0826365453829051,0.0147003905485869,0.0099407595060608,0.5774365794630476,-0.5644264963133808,-1.8731544159420428,0.376250557128741,49.65708764577384,62.63767765381911
237,Rassf5,0.0440088970208544,0.218121366571248,0.3590059858765657,0.0093403014877857,0.0108862325876673,0.0054549978156071,2.309263979801336,-0.9968542411723456,-5.264394970526186,-1.39963671660271,1.9590966205318487,0.4890508515802277
241,Lemd1,0.023228981374619,0.1560593114359075,0.459390991191949,0.0202071795425111,0.0109140881542815,0.0020323291142375,2.74809664335387,-2.424985646307755,-4.506782691433094,-3.03131083693965,0.4748737199926507,0.0
242,Klhdc8a,0.137972121493996,0.3390107938083037,0.5624053442263819,0.0059663019425823,0.0053620398023892,0.0011173294118038,1.2969544212824902,-2.262727343628292,-6.558629501957021,-1.83753756308095,0.2769009490343667,0.0
243,Nuak2,0.0331664586444234,0.0519312109410687,0.3490598956688375,0.1286568357461698,0.0462088200717271,0.0216158793352416,0.6468768905496056,-1.0960767248457342,-1.4399464998743945,-1.78970395212819,16.386545346585983,4.1884126873437175
248,Pik3c2b,0.0229515418990198,0.0224662579002549,0.4233645394872442,0.1317466723025956,0.020088957524919,0.0223492713737759,-0.030831236507347,0.1538250974108546,-1.6841339136829192,0.887599862862703,16.131705323806287,29.35107083125986
249,Plekha6,0.0277986956609442,0.230466642388216,0.4406632034804068,0.0073418200466882,0.0077667026630871,0.001799111128252,3.0514688537594687,-2.110017933200372,-5.907394869271023,-3.45846620532767,3.1446988612486293,0.2506863973986625
250,Etnk2,0.0406718070211479,0.1897779753130792,0.4254331244820201,0.0226067194914695,0.0157316855089487,0.0030649467788899,2.222211574759455,-2.359739323220986,-4.234108806901889,-1.54627568389937,4.576274333795733,1.3238084697817405
258,Adora1,0.0600340089809488,0.2616002864006395,0.4325738372223577,0.0055945380306891,0.0047227924868826,0.0015868370759107,2.1235122030007005,-1.5734861357406924,-6.272783595651502,-5.42013628046608,1.3918744162266143,0.0
265,Lgr6,0.0416308585471441,0.2031651582537579,0.3256592418546924,0.0057651803230965,0.0058133003978983,0.0014801469055405,2.2869277923934166,-1.973617089291236,-5.819853625999484,-1.69321944981095,1.2717831915242874,0.2853213040090746
272,Nav1,0.0209441400984313,0.0822275856685948,0.3738483493831921,0.0948267525946726,0.0225670928278413,0.0218265299802759,1.973075816881152,-0.0481377910671683,-1.979087127394198,0.309872180943064,33.215237318395964,39.54178725347201
274,Phlda3,0.0652007840321895,0.0199306842790441,0.2037502867341002,0.0887939673007265,0.0898535905089778,0.1052572041423358,-1.7098980698147024,0.2282709199266277,-1.1982685219107292,0.815464236605162,114.1029110089366,193.22337291456185
